region,country_code,menu_split_store_id,creation_date,mother_brand_store_id,store_segment,tags
SWE,PL,212039,2020-08-20,210655,Long Tail,Indian
EEMEA,RO,211166,2020-08-17,26793,Long Tail,-
SWE,IT,302646,2021-05-06,177323,Long Tail,Food
SWE,ES,245452,2020-12-04,245370,Long Tail,Poke
SWE,ES,215919,2020-09-07,97288,Long Tail,Chinese
SWE,PL,252890,2020-12-23,118388,Long Tail,Food
SWE,IT,288843,2021-04-05,288542,Long Tail,Food
EEMEA,RO,296053,2021-04-21,295871,Long Tail,Food
SWE,ES,307785,2021-05-20,14733,Long Tail,Food
SWE,IT,262606,2021-01-29,261232,Long Tail,Food
SWE,PL,277913,2021-03-08,277899,Long Tail,Food
SWE,IT,251139,2020-12-18,249810,Long Tail,Food
SWE,ES,279782,2021-03-11,279308,Long Tail,Kebab
SWE,PT,228095,2020-10-21,203002,Long Tail,Sushi
EEMEA,UA,295742,2021-04-21,295717,Long Tail,Food
EEMEA,RO,289789,2021-04-07,289778,Long Tail,Pizza
SWE,PT,307702,2021-05-20,304687,Local Hero,Food
SWE,IT,312594,2021-05-28,307781,Long Tail,Food
EEMEA,UA,254596,2020-12-31,254583,Long Tail,Healthy
SWE,IT,301253,2021-05-04,187122,Long Tail,Qcommerce
SWE,IT,286340,2021-03-30,284720,Long Tail,Food
EEMEA,GE,274155,2021-02-26,165696,Big Chain,Chicken
EEMEA,UA,247586,2020-12-11,185341,Long Tail,Qcommerce
SWE,ES,304265,2021-05-11,303166,Long Tail,Food
SWE,ES,300094,2021-04-29,300042,Long Tail,Food
EEMEA,KZ,225368,2020-10-11,148355,Long Tail,Qcommerce
SWE,PL,232177,2020-11-01,123359,Long Tail,Italian
EEMEA,MA,217221,2020-09-14,115883,Long Tail,Burger
EEMEA,RO,292213,2021-04-14,291919,Long Tail,Pizza
SWE,ES,281658,2021-03-17,281323,Long Tail,Empanadas
SWE,IT,269396,2021-02-16,214387,Long Tail,Food
EEMEA,UA,274622,2021-02-27,272653,Long Tail,Sushi
SWE,IT,227883,2020-10-21,196934,Long Tail,Food
SWE,IT,248823,2020-12-15,248089,Long Tail,Burger
SWE,ES,223678,2020-10-08,40642,Long Tail,Burger
EEMEA,UA,199797,2020-06-30,171440,Chain,Japanese
EEMEA,KE,270658,2021-02-19,263860,Long Tail,Chinese
SWE,IT,284343,2021-03-24,269083,Long Tail,Food
EEMEA,KE,270659,2021-02-19,263860,Long Tail,Pizza
SWE,IT,282500,2021-03-19,281679,Long Tail,Italian
SWE,IT,267705,2021-02-11,267451,Long Tail,-
SWE,PL,254545,2020-12-31,127369,Long Tail,Food
SWE,IT,281542,2021-03-17,279725,Long Tail,Food
EEMEA,UA,311216,2021-05-27,164420,Long Tail,Qcommerce
SWE,ES,305456,2021-05-13,305355,Long Tail,Food
SWE,PL,262070,2021-01-28,260444,Long Tail,Food
SWE,IT,292283,2021-04-14,291710,Long Tail,Food
SWE,ES,305672,2021-05-14,305453,Long Tail,Food
EEMEA,UA,249976,2020-12-17,175642,Long Tail,Qcommerce
SWE,IT,278167,2021-03-08,276808,Long Tail,Pizza
SWE,ES,310233,2021-05-26,309887,Long Tail,Food
SWE,IT,294426,2021-04-19,272682,Long Tail,Food
EEMEA,UA,252846,2020-12-23,222562,Local Hero,Sushi
SWE,IT,248980,2020-12-15,157980,Big Chain,Sweets
SWE,ES,304300,2021-05-11,304194,Long Tail,Food
SWE,ES,202409,2020-07-08,141433,Long Tail,Healthy
SWE,PL,245777,2020-12-07,123382,Long Tail,Polish
SWE,PT,287774,2021-04-01,286837,Long Tail,Food
SWE,PT,228341,2020-10-21,132826,Long Tail,Food
EEMEA,RO,208186,2020-08-03,205213,Long Tail,Pizza
SWE,PT,278693,2021-03-09,191721,Long Tail,Food
EEMEA,UA,309901,2021-05-25,293162,Long Tail,Qcommerce
EEMEA,UA,311415,2021-05-27,164392,Long Tail,Qcommerce
EEMEA,RO,257523,2021-01-15,156825,Long Tail,Grill
EEMEA,UA,311724,2021-05-27,216498,Local Hero,Japanese
SWE,IT,295341,2021-04-20,241312,Long Tail,Food
SWE,PL,253803,2020-12-28,253767,Long Tail,Pizza
SWE,IT,272032,2021-02-23,271671,Long Tail,Italian
EEMEA,UA,220774,2020-09-29,85535,Long Tail,Soups
SWE,ES,208314,2020-08-04,144363,Long Tail,Shawarma
EEMEA,KZ,222033,2020-10-02,222080,Long Tail,Sushi
SWE,IT,243817,2020-12-01,87513,Long Tail,Sandwich
EEMEA,UA,295166,2021-04-20,165219,Long Tail,Qcommerce
SWE,IT,248116,2020-12-12,157617,Big Chain,Sweets
SWE,IT,269045,2021-02-15,268025,Long Tail,Sandwich
SWE,PT,228260,2020-10-21,27844,Long Tail,Food
EEMEA,KE,227592,2020-10-20,196144,Long Tail,Snacks
SWE,IT,298622,2021-04-27,148976,Long Tail,Food
SWE,IT,244771,2020-12-03,6567,Long Tail,Ice Cream
SWE,ES,296078,2021-04-21,294886,Long Tail,Food
SWE,PT,228391,2020-10-21,188979,Long Tail,Food
SWE,IT,277312,2021-03-05,276740,Long Tail,Kebab
SWE,IT,295187,2021-04-20,288689,Long Tail,Food
EEMEA,RS,262521,2021-01-28,159351,Long Tail,Sweets
SWE,IT,294783,2021-04-19,294305,Long Tail,Food
SWE,PT,276466,2021-03-03,275507,Long Tail,Ice Cream
SWE,IT,280480,2021-03-15,279658,Long Tail,Food
SWE,IT,291783,2021-04-13,290486,Long Tail,Food
EEMEA,UA,251005,2020-12-18,144248,Long Tail,Japanese
SWE,PL,220163,2020-09-25,192582,Long Tail,Food
SWE,ES,279344,2021-03-10,193263,Long Tail,Ramen
SWE,PL,258045,2021-01-18,101902,Long Tail,Food
SWE,ES,225913,2020-10-13,85757,Long Tail,Sandwich
SWE,IT,307099,2021-05-19,307633,Long Tail,Food
SWE,ES,218829,2020-09-19,152828,Long Tail,Pizza
SWE,ES,218049,2020-09-16,216996,Long Tail,American
EEMEA,UG,291044,2021-04-10,289427,Long Tail,Food
SWE,IT,247437,2020-12-10,216628,Long Tail,Poke
SWE,PT,228414,2020-10-21,190676,Long Tail,Food
EEMEA,BG,291948,2021-04-13,291946,Long Tail,Food
SWE,ES,221987,2020-10-01,178379,Long Tail,Snacks
SWE,IT,272368,2021-02-23,271857,Long Tail,Food
SWE,ES,219236,2020-09-22,210768,Long Tail,Chicken
SWE,ES,312931,2021-05-29,181100,Long Tail,Food
EEMEA,UA,280318,2021-03-13,227243,Long Tail,Food
LATAM,PE,269163,2021-02-15,190715,Long Tail,Food
SWE,ES,282791,2021-03-20,282153,Long Tail,Sweets
SWE,IT,284584,2021-03-25,267545,Long Tail,Food
SWE,ES,297765,2021-04-24,297025,Long Tail,Food
EEMEA,UA,240067,2020-11-24,85638,Long Tail,Healthy
SWE,IT,233540,2020-11-05,18678,Long Tail,Burger
SWE,ES,275252,2021-03-01,165908,Long Tail,Spanish
SWE,IT,204694,2020-07-17,158880,Long Tail,Kebab
SWE,ES,238555,2020-11-19,88087,Long Tail,-
SWE,ES,220461,2020-09-26,218883,Long Tail,Indian
SWE,IT,299393,2021-04-28,298794,Long Tail,Food
EEMEA,MA,257490,2021-01-15,257475,Long Tail,Sweets
SWE,ES,210919,2020-08-14,168377,Long Tail,Sandwich
SWE,IT,278957,2021-03-10,278662,Long Tail,Italian
SWE,ES,219716,2020-09-23,88126,Long Tail,Pizza
SWE,IT,295054,2021-04-20,294236,Long Tail,Food
SWE,IT,265095,2021-02-04,264548,Long Tail,Italian
SWE,ES,213994,2020-08-27,178855,Long Tail,Pizza
SWE,IT,282091,2021-03-18,281208,Long Tail,Food
SWE,PL,300628,2021-05-01,300615,Long Tail,Food
EEMEA,RO,245249,2020-12-04,59078,Long Tail,-
SWE,PL,231463,2020-10-29,231385,Long Tail,Polish
EEMEA,RO,267713,2021-02-11,186087,Long Tail,Pizza
SWE,PL,245940,2020-12-07,101829,Long Tail,Sushi
SWE,ES,283282,2021-03-22,269793,Long Tail,Qcommerce
EEMEA,MA,224469,2020-10-09,222640,Long Tail,Italian
EEMEA,RO,241030,2020-11-25,132372,Long Tail,Food
SWE,IT,298149,2021-04-26,277527,Long Tail,Food
EEMEA,RO,260693,2021-01-25,184994,Long Tail,Grill
EEMEA,UA,243730,2020-12-01,48805,Long Tail,-
SWE,ES,305362,2021-05-13,286081,Long Tail,Food
SWE,ES,254639,2020-12-31,238473,Long Tail,Sweets
SWE,IT,298267,2021-04-26,297942,Long Tail,Qcommerce
SWE,IT,218965,2020-09-21,170399,Long Tail,Italian
SWE,IT,233011,2020-11-03,31707,Long Tail,Mexican
SWE,ES,208308,2020-08-04,207549,Long Tail,Seafood
EEMEA,UG,287719,2021-04-01,278645,Long Tail,Food
SWE,ES,299329,2021-04-28,96037,Long Tail,Food
SWE,IT,302262,2021-05-05,301296,Long Tail,Food
SWE,IT,215138,2020-09-03,11692,Long Tail,Food
SWE,IT,287404,2021-04-01,286501,Long Tail,Indian
SWE,PT,286359,2021-03-30,175609,Long Tail,Food
SWE,PL,227867,2020-10-21,223153,Long Tail,Polish
SWE,IT,303641,2021-05-10,303030,Long Tail,Food
LATAM,EC,231995,2020-10-30,85235,Long Tail,Healthy
SWE,PL,236769,2020-11-14,203466,Long Tail,Latin
EEMEA,UA,291229,2021-04-12,164592,Long Tail,Qcommerce
EEMEA,RO,206161,2020-07-24,100233,Long Tail,Romanian
SWE,ES,309027,2021-05-22,257683,Long Tail,Food
EEMEA,UA,291207,2021-04-12,165208,Long Tail,Qcommerce
SWE,ES,221977,2020-10-01,177512,Long Tail,Sandwich
SWE,IT,249007,2020-12-15,33991,Long Tail,Mexican
SWE,ES,286022,2021-03-29,285775,Long Tail,Italian
SWE,IT,303640,2021-05-10,302610,Long Tail,Food
EEMEA,RO,204703,2020-07-17,75691,Long Tail,-
SWE,ES,303384,2021-05-08,302817,Long Tail,Food
SWE,IT,302232,2021-05-05,299311,Long Tail,Food
SWE,ES,208372,2020-08-04,110701,Long Tail,Turkish
SWE,IT,267998,2021-02-12,267808,Long Tail,Pizza
SWE,ES,290419,2021-04-08,290326,Long Tail,Food
EEMEA,UG,308527,2021-05-21,306984,Long Tail,Food
EEMEA,RO,212556,2020-08-21,200068,Long Tail,Pizza
SWE,IT,289305,2021-04-06,286094,Long Tail,Qcommerce
EEMEA,UA,308154,2021-05-21,45482,Long Tail,Qcommerce
EEMEA,KZ,231794,2020-10-30,114818,Long Tail,Italian
SWE,IT,291749,2021-04-13,291221,Long Tail,Food
SWE,ES,215565,2020-09-04,86290,Long Tail,Groceries
EEMEA,KZ,231701,2020-10-30,202517,Long Tail,Pizza
SWE,ES,301011,2021-05-03,231989,Long Tail,Food
SWE,ES,271143,2021-02-20,270472,Long Tail,Healthy
EEMEA,RO,299008,2021-04-28,299001,Long Tail,Food
SWE,ES,305770,2021-05-14,305422,Long Tail,Food
EEMEA,UA,284579,2021-03-25,278928,Local Hero,cookroom
EEMEA,KZ,299080,2021-04-28,296289,Long Tail,Uzbeki
EEMEA,UA,214112,2020-08-28,213932,Long Tail,Pizza
SWE,PL,247804,2020-12-11,203466,Long Tail,Food
EEMEA,UA,295086,2021-04-20,164458,Long Tail,Qcommerce
SWE,IT,264210,2021-02-02,237774,Long Tail,Pizza
SWE,IT,233134,2020-11-04,232917,Long Tail,Italian
SWE,ES,266368,2021-02-08,266277,Long Tail,Pizza
SWE,IT,254635,2020-12-31,254016,Long Tail,Italian
SWE,ES,300419,2021-04-30,299920,Long Tail,Food
EEMEA,KE,226826,2020-10-16,79616,Long Tail,Chinese
SWE,IT,274401,2021-02-26,271953,Long Tail,Desserts
SWE,ES,301625,2021-05-04,301111,Long Tail,Food
SWE,ES,297527,2021-04-23,249064,Long Tail,Food
SWE,IT,236316,2020-11-13,100148,Long Tail,Grill
SWE,ES,210601,2020-08-12,210326,Long Tail,Groceries
SWE,ES,308699,2021-05-21,178355,Long Tail,Food
EEMEA,KG,306127,2021-05-17,306120,Long Tail,Pizza
EEMEA,KZ,247046,2020-12-10,244960,Long Tail,Pizza
SWE,PL,237056,2020-11-16,161236,Long Tail,Polish
SWE,ES,305765,2021-05-14,305425,Long Tail,Food
SWE,ES,300530,2021-04-30,300114,Long Tail,Food
SWE,IT,265096,2021-02-04,252279,Long Tail,Italian
EEMEA,RO,249822,2020-12-17,166732,Long Tail,Grill
SWE,IT,249080,2020-12-15,31708,Long Tail,Mexican
SWE,ES,309335,2021-05-24,308758,Long Tail,Qcommerce
EEMEA,RO,297992,2021-04-26,297931,Long Tail,Food
EEMEA,UA,300633,2021-05-01,300328,Long Tail,Food
SWE,IT,286325,2021-03-30,240487,Long Tail,Food
SWE,PT,283688,2021-03-23,172097,Long Tail,Food
EEMEA,UA,311946,2021-05-27,277357,Local Hero,American
EEMEA,UA,238489,2020-11-19,190484,Long Tail,Qcommerce
SWE,PL,273395,2021-02-24,272646,Long Tail,Food
SWE,IT,235556,2020-11-11,173852,Long Tail,Pizza
SWE,PL,253822,2020-12-28,253767,Long Tail,Polish
SWE,PL,312176,2021-05-28,309723,Long Tail,Food
SWE,IT,300297,2021-04-30,285381,Long Tail,Food
SWE,ES,232163,2020-11-01,176812,Long Tail,Chicken
SWE,IT,289577,2021-04-07,272339,Long Tail,Food
EEMEA,UA,306710,2021-05-18,306598,Long Tail,Groceries
SWE,IT,312245,2021-05-28,310296,Long Tail,Food
SWE,ES,303970,2021-05-10,302757,Long Tail,Food
SWE,IT,269605,2021-02-16,219387,Long Tail,Sandwich
EEMEA,CI,235621,2020-11-11,163361,Long Tail,Vietnamese
SWE,ES,284921,2021-03-25,279820,Long Tail,Spanish
SWE,ES,231920,2020-10-30,222713,Long Tail,Spanish
SWE,ES,207841,2020-07-31,153159,Long Tail,Italian
SWE,PT,272043,2021-02-23,272260,Long Tail,Food
LATAM,AR,204674,2020-07-17,64981,Long Tail,Italian
EEMEA,GE,241220,2020-11-26,192528,Long Tail,American
LATAM,PE,269734,2021-02-16,39455,Long Tail,Food
EEMEA,MA,281484,2021-03-17,91348,Long Tail,Japanese
EEMEA,RO,244015,2020-12-02,184996,Long Tail,Food
SWE,IT,305766,2021-05-14,305615,Long Tail,Food
SWE,IT,220538,2020-09-28,182668,Long Tail,Drinks
SWE,IT,299964,2021-04-29,299859,Long Tail,Food
SWE,PT,269320,2021-02-16,244370,Long Tail,Qcommerce
SWE,PL,240670,2020-11-25,130853,Long Tail,Snacks
SWE,IT,236083,2020-11-12,31701,Long Tail,Grill
SWE,IT,289719,2021-04-07,289372,Long Tail,Food
SWE,ES,263486,2021-01-30,231205,Long Tail,Food
SWE,IT,247949,2020-12-11,247599,Long Tail,Japanese
SWE,IT,283453,2021-03-23,281526,Long Tail,Food
SWE,ES,280279,2021-03-12,277545,Long Tail,Pizza
EEMEA,UA,281707,2021-03-17,239759,Long Tail,Food
SWE,PT,228365,2020-10-21,218528,Long Tail,Food
EEMEA,RO,207054,2020-07-29,143964,Long Tail,Grill
SWE,IT,283200,2021-03-22,281702,Long Tail,Sushi
SWE,IT,244044,2020-12-02,242676,Long Tail,Burger
SWE,ES,292079,2021-04-13,291986,Long Tail,Food
SWE,ES,233059,2020-11-04,229597,Long Tail,Sweets
SWE,ES,266904,2021-02-09,260217,Long Tail,Spanish
EEMEA,UG,312548,2021-05-28,308632,Long Tail,Food
SWE,PT,228207,2020-10-21,156488,Long Tail,Food
SWE,ES,227000,2020-10-16,230048,Long Tail,American
SWE,ES,294770,2021-04-19,294763,Long Tail,Food
EEMEA,UA,292387,2021-04-14,282344,Long Tail,Food
SWE,IT,293825,2021-04-16,291449,Long Tail,Food
EEMEA,KZ,237617,2020-11-18,240194,Long Tail,Pizza
SWE,ES,219451,2020-09-22,219018,Long Tail,Pizza
SWE,IT,235446,2020-11-11,234969,Long Tail,Pizza
SWE,ES,275190,2021-03-01,207616,Long Tail,Spanish
SWE,IT,298132,2021-04-26,294468,Long Tail,Food
SWE,IT,276945,2021-03-04,272082,Long Tail,Chinese
SWE,IT,276960,2021-03-04,276051,Long Tail,Burger
SWE,ES,214662,2020-09-01,213843,Long Tail,Pizza
SWE,ES,299760,2021-04-29,238651,Long Tail,Qcommerce
EEMEA,RO,259471,2021-01-21,246790,Long Tail,Grill
EEMEA,UA,235176,2020-11-10,235118,Long Tail,American
SWE,IT,286252,2021-03-30,285078,Long Tail,Food
SWE,ES,306331,2021-05-17,305710,Long Tail,Food
SWE,IT,225543,2020-10-12,215092,Long Tail,Qcommerce
EEMEA,KZ,280247,2021-03-12,280078,Long Tail,Pizza
SWE,IT,235137,2020-11-10,104482,Long Tail,Pizza
EEMEA,RO,210870,2020-08-14,178497,Long Tail,Pizza
SWE,IT,223794,2020-10-08,216094,Long Tail,Kebab
EEMEA,GE,237064,2020-11-16,170603,Long Tail,Italian
SWE,IT,293350,2021-04-16,292866,Long Tail,Food
SWE,ES,207014,2020-07-28,77667,Long Tail,Greek
SWE,PL,276070,2021-03-03,167703,Long Tail,Food
SWE,ES,220733,2020-09-28,178477,Long Tail,Healthy
SWE,ES,297797,2021-04-24,259837,Long Tail,Food
SWE,IT,286273,2021-03-30,283215,Long Tail,Food
SWE,ES,220122,2020-09-24,104309,Long Tail,Burger
EEMEA,MA,312570,2021-05-28,32042,Long Tail,Japanese
SWE,IT,264567,2021-02-03,262580,Long Tail,Burger
SWE,IT,296390,2021-04-22,295429,Long Tail,Food
SWE,PL,256926,2021-01-13,256943,Long Tail,Polish
SWE,IT,292171,2021-04-14,291720,Long Tail,Food
SWE,IT,272425,2021-02-23,266976,Long Tail,Healthy
EEMEA,HR,266362,2021-02-08,213870,Long Tail,Sandwich
EEMEA,RO,258697,2021-01-20,254892,Long Tail,-
EEMEA,UG,304121,2021-05-11,300660,Long Tail,Food
SWE,IT,235458,2020-11-11,210656,Long Tail,Indian
SWE,PT,283800,2021-03-23,186815,Long Tail,Food
SWE,ES,300896,2021-05-03,298898,Long Tail,Food
SWE,PL,256476,2021-01-12,251872,Long Tail,Food
SWE,ES,287837,2021-04-01,277128,Long Tail,Indian
SWE,IT,310076,2021-05-26,309854,Long Tail,Food
SWE,IT,299966,2021-04-29,138404,Long Tail,Food
SWE,IT,270024,2021-02-17,269511,Long Tail,Pizza
SWE,IT,295050,2021-04-20,294493,Long Tail,Food
SWE,PL,196867,2020-06-19,196885,Long Tail,Food
SWE,ES,206196,2020-07-24,85470,Long Tail,American
LATAM,PE,269101,2021-02-15,193305,Long Tail,Food
EEMEA,KE,278011,2021-03-08,277921,Long Tail,Food
SWE,IT,268279,2021-02-12,267758,Long Tail,Pizza
SWE,IT,285663,2021-03-29,285083,Long Tail,Food
SWE,ES,275279,2021-03-01,257382,Long Tail,Food
EEMEA,UA,229340,2020-10-23,95056,Local Hero,Burger
SWE,ES,287083,2021-03-31,182474,Long Tail,Burger
SWE,IT,235253,2020-11-10,234107,Long Tail,Sweets
SWE,IT,292505,2021-04-14,291837,Long Tail,Food
SWE,IT,280596,2021-03-15,244664,Long Tail,Pizza
SWE,PT,251328,2020-12-18,251316,Long Tail,Food
SWE,ES,310998,2021-05-27,306382,Long Tail,Food
EEMEA,KE,216590,2020-09-10,73448,Long Tail,Snacks
EEMEA,UA,238245,2020-11-19,224951,Long Tail,Soups
SWE,ES,237071,2020-11-16,216771,Long Tail,Food
SWE,IT,285705,2021-03-29,285337,Long Tail,Food
EEMEA,KZ,295226,2021-04-20,93578,Long Tail,Italian
SWE,IT,300164,2021-04-30,299160,Long Tail,Food
EEMEA,UA,297771,2021-04-24,45482,Long Tail,Qcommerce
SWE,IT,299668,2021-04-29,298884,Long Tail,Food
EEMEA,KE,226971,2020-10-16,73768,Long Tail,Indian
SWE,ES,279396,2021-03-10,3815,Long Tail,Spanish
SWE,IT,303618,2021-05-10,248716,Long Tail,Food
EEMEA,RO,244016,2020-12-02,232437,Long Tail,Food
EEMEA,UA,274648,2021-02-27,268008,Long Tail,Grill
SWE,IT,276170,2021-03-03,275711,Long Tail,Food
SWE,IT,299758,2021-04-29,256890,Long Tail,Food
SWE,ES,271126,2021-02-20,270983,Long Tail,Food
EEMEA,KZ,295397,2021-04-20,195375,Long Tail,Pizza
EEMEA,MA,254679,2020-12-31,254641,Long Tail,Sandwich
SWE,IT,242146,2020-11-27,10643,Long Tail,Ice Cream
SWE,IT,296259,2021-04-22,295961,Long Tail,Food
EEMEA,UA,247202,2020-12-10,185370,Long Tail,Qcommerce
SWE,PL,194204,2020-06-10,214507,Long Tail,Food
EEMEA,CI,213794,2020-08-27,93202,Long Tail,Snacks
SWE,ES,244936,2020-12-04,197725,Long Tail,Vegan / Vegetarian
SWE,PL,305546,2021-05-14,301820,Long Tail,Food
EEMEA,UA,266588,2021-02-09,259994,Local Hero,International
SWE,ES,223406,2020-10-07,113111,Long Tail,Mexican
EEMEA,UA,295094,2021-04-20,165196,Long Tail,Qcommerce
EEMEA,UA,311044,2021-05-27,283377,Long Tail,Chinese
SWE,IT,270308,2021-02-18,270062,Long Tail,Sushi
EEMEA,MD,299281,2021-04-28,299170,Long Tail,Qcommerce
SWE,IT,299390,2021-04-28,155950,Long Tail,Food
EEMEA,UA,291308,2021-04-12,164434,Long Tail,Qcommerce
SWE,PT,236428,2020-11-13,165580,Long Tail,Qcommerce
SWE,IT,299650,2021-04-29,299337,Long Tail,Food
SWE,IT,308260,2021-05-21,307583,Long Tail,Food
EEMEA,KE,227037,2020-10-17,57499,Long Tail,Indian
SWE,IT,290149,2021-04-08,289983,Long Tail,Food
SWE,ES,253860,2020-12-28,237129,Long Tail,Chicken
SWE,PT,283053,2021-03-22,182750,Long Tail,Food
SWE,IT,245371,2020-12-04,157615,Long Tail,Mexican
SWE,IT,305429,2021-05-13,305342,Long Tail,Food
SWE,IT,287521,2021-04-01,260814,Long Tail,Food
SWE,ES,277733,2021-03-05,274487,Long Tail,American
SWE,PL,251997,2020-12-21,251872,Long Tail,Polish
SWE,IT,304099,2021-05-11,302911,Long Tail,Food
SWE,PL,237203,2020-11-17,185083,Long Tail,American
SWE,ES,308925,2021-05-22,177813,Long Tail,Food
SWE,ES,280352,2021-03-13,214115,Long Tail,Spanish
SWE,IT,286914,2021-03-31,280838,Long Tail,Food
SWE,PL,244052,2020-12-02,156034,Long Tail,Burger
SWE,ES,243860,2020-12-01,239403,Long Tail,-
EEMEA,RO,249996,2020-12-17,77636,Long Tail,Grill
EEMEA,UA,243299,2020-11-30,242949,Long Tail,Pizza
SWE,IT,297877,2021-04-25,297457,Long Tail,Food
SWE,PL,244098,2020-12-02,145075,Long Tail,Vegan / Vegetarian
SWE,IT,256868,2021-01-13,256787,Long Tail,Chinese
SWE,ES,262021,2021-01-27,261893,Long Tail,Burger
SWE,IT,312251,2021-05-28,148976,Long Tail,Food
SWE,IT,297362,2021-04-23,296348,Long Tail,Food
SWE,IT,238328,2020-11-19,175579,Long Tail,Qcommerce
SWE,IT,295976,2021-04-21,295406,Long Tail,Food
SWE,ES,309410,2021-05-24,158182,Long Tail,Food
SWE,PT,225788,2020-10-13,227419,Long Tail,Indian
SWE,PL,245199,2020-12-04,189050,Long Tail,Polish
SWE,IT,237210,2020-11-17,235510,Long Tail,Ice Cream
EEMEA,UA,295173,2021-04-20,165216,Long Tail,Qcommerce
SWE,ES,291038,2021-04-10,290906,Long Tail,Food
SWE,ES,297812,2021-04-24,118576,Long Tail,Food
EEMEA,KE,271237,2021-02-22,237052,Long Tail,Ice Cream
SWE,IT,299898,2021-04-29,247252,Long Tail,Food
SWE,IT,302613,2021-05-06,302156,Long Tail,Qcommerce
SWE,IT,284536,2021-03-25,282128,Long Tail,Food
SWE,PT,277789,2021-03-06,277787,Long Tail,Sweets
SWE,IT,229808,2020-10-26,147332,Long Tail,Food
SWE,PL,236056,2020-11-12,152462,Long Tail,Pizza
SWE,PT,277649,2021-03-05,247397,Long Tail,Bakery
SWE,PL,248868,2020-12-15,148548,Long Tail,Food
LATAM,EC,232019,2020-10-31,114750,Long Tail,Healthy
SWE,ES,220469,2020-09-26,213163,Long Tail,Sandwich
SWE,IT,284780,2021-03-25,284503,Long Tail,Food
EEMEA,UA,265931,2021-02-06,224898,Long Tail,Sushi
EEMEA,KZ,234622,2020-11-08,230913,Long Tail,Japanese
SWE,PL,255187,2021-01-05,254725,Long Tail,Food
EEMEA,UA,199898,2020-06-30,171440,Chain,Japanese
SWE,IT,296251,2021-04-22,295904,Long Tail,Food
SWE,IT,268484,2021-02-13,269358,Long Tail,Burger
SWE,PL,210708,2020-08-13,97575,Long Tail,Food
SWE,IT,295875,2021-04-21,295818,Long Tail,Food
SWE,ES,306936,2021-05-18,237530,Long Tail,Food
SWE,ES,219155,2020-09-21,210768,Long Tail,Seafood
SWE,ES,313536,2021-05-31,310442,Long Tail,Food
SWE,IT,278356,2021-03-08,278450,Long Tail,Drinks
SWE,PL,287550,2021-04-01,275776,Long Tail,Food
SWE,IT,302216,2021-05-05,302677,Long Tail,Food
SWE,ES,215014,2020-09-02,166777,Long Tail,Sweets
SWE,IT,277957,2021-03-08,276241,Long Tail,Ice Cream
SWE,ES,209725,2020-08-07,10526,Long Tail,Italian
EEMEA,RO,303762,2021-05-10,252996,Long Tail,Food
SWE,ES,298165,2021-04-26,248478,Long Tail,Food
SWE,ES,218715,2020-09-18,109483,Long Tail,Burger
SWE,ES,307377,2021-05-19,301647,Long Tail,Food
EEMEA,UA,267166,2021-02-10,244623,Long Tail,Sushi
SWE,IT,308916,2021-05-22,308511,Long Tail,Food
SWE,IT,204284,2020-07-16,78474,Long Tail,Food
SWE,ES,308999,2021-05-22,164409,Long Tail,Food
EEMEA,UA,291217,2021-04-12,164491,Long Tail,Qcommerce
SWE,IT,269880,2021-02-17,269326,Long Tail,Italian
SWE,IT,292451,2021-04-14,291929,Long Tail,Food
SWE,PT,285628,2021-03-29,285127,Long Tail,Food
SWE,IT,290595,2021-04-09,290069,Long Tail,Food
SWE,PL,300171,2021-04-30,279506,Long Tail,Food
EEMEA,RO,208556,2020-08-05,128967,Long Tail,-
SWE,ES,295593,2021-04-20,295444,Long Tail,Food
SWE,ES,297033,2021-04-22,292038,Long Tail,Food
SWE,IT,311465,2021-05-27,303680,Long Tail,Food
SWE,IT,312468,2021-05-28,312425,Long Tail,Food
EEMEA,RO,208555,2020-08-05,197587,Long Tail,Pizza
EEMEA,MA,253534,2020-12-25,253526,Long Tail,Moroccan
SWE,IT,253963,2020-12-29,244075,Long Tail,Food
EEMEA,RO,244574,2020-12-03,33361,Long Tail,Food
SWE,PL,256931,2021-01-13,256943,Long Tail,Polish
EEMEA,KE,227546,2020-10-20,174385,Long Tail,Kenyan
EEMEA,UA,291234,2021-04-12,165211,Long Tail,Qcommerce
SWE,PL,251222,2020-12-18,251124,Long Tail,Food
SWE,IT,292281,2021-04-14,292139,Long Tail,Food
SWE,PL,226819,2020-10-16,226877,Long Tail,Pizza
EEMEA,RO,229950,2020-10-26,198383,Long Tail,Food
SWE,PT,252557,2020-12-22,236160,Long Tail,Food
SWE,IT,284596,2021-03-25,284534,Long Tail,Food
SWE,IT,272675,2021-02-24,262323,Long Tail,Poke
EEMEA,MA,240651,2020-11-25,33998,Long Tail,Pizza
SWE,IT,293274,2021-04-16,292938,Long Tail,Food
SWE,PL,300417,2021-04-30,299720,Long Tail,Food
EEMEA,KE,285142,2021-03-26,277895,Long Tail,Food
SWE,ES,286721,2021-03-30,222962,Long Tail,Mexican
EEMEA,UA,238254,2020-11-19,237234,Long Tail,Sushi
SWE,PL,230298,2020-10-27,92473,Long Tail,Pizza
SWE,IT,296602,2021-04-22,295992,Long Tail,Food
SWE,IT,232594,2020-11-03,232432,Long Tail,Food
SWE,IT,284192,2021-03-24,248352,Long Tail,Qcommerce
SWE,IT,257603,2021-01-15,223063,Long Tail,Indian
